user_id,gender,age,zipcode,occupation
4273,M,45,30030,retired
4275,F,45,14468,self-employed
4293,F,45,55391,homemaker
4297,M,45,55391,scientist
4305,F,45,27616,technician/engineer
4326,F,45,94931,retired
4330,F,45,85719,doctor/health care
4388,M,45,75074,clerical/admin
4408,F,45,19033,artist
4419,F,45,15801,programmer
4426,M,45,93401,technician/engineer
4447,M,45,32953,customer service
4469,F,45,92037,programmer
4472,F,45,14424,self-employed
4496,M,45,6513,artist
4556,M,45,55011,self-employed
4570,M,45,60185,technician/engineer
4657,M,45,55416,sales/marketing
4661,M,45,85255,scientist
4676,M,45,46038,sales/marketing
4691,F,45,55419,technician/engineer
4701,M,45,18036,technician/engineer
4717,M,45,48310,technician/engineer
4735,M,45,50312,clerical/admin
4748,M,45,60302,self-employed
4774,M,45,7458,sales/marketing
4779,M,45,4011,clerical/admin
4786,M,45,22630,doctor/health care
4795,M,45,10962,self-employed
4816,F,45,4240,doctor/health care
4826,M,45,55436,programmer
4834,F,45,3862,homemaker
4836,F,45,4074,self-employed
4840,F,45,63135,doctor/health care
4850,F,45,44555,clerical/admin
4869,F,45,4578,doctor/health care
4880,F,45,95030,homemaker
4881,M,45,55406,self-employed
4882,M,45,3301,lawyer
4923,M,45,99826,tradesman/craftsman
4942,M,45,40515,programmer
4948,M,45,94618,artist
4963,M,45,94931,technician/engineer
4983,F,45,55116,self-employed
4993,M,45,54022,technician/engineer
4994,M,45,56001,technician/engineer
5005,M,45,92807,self-employed
5009,F,45,65441,self-employed
5010,M,45,63119,scientist
5040,M,45,44312,programmer
5041,F,45,60031,doctor/health care
5047,M,45,23452,doctor/health care
5059,M,45,22652,self-employed
5060,M,45,84109-2001,technician/engineer
5072,M,45,97330,technician/engineer
5109,F,45,19802,doctor/health care
5127,M,45,98502,customer service
5129,M,45,40515,technician/engineer
5163,M,45,53216,doctor/health care
5177,M,45,30005,sales/marketing
5203,F,45,1545,doctor/health care
5248,F,45,22206,sales/marketing
5249,F,45,75006,sales/marketing
5286,M,45,97068,self-employed
5289,M,45,94102,artist
5354,F,45,78759,clerical/admin
5410,F,45,21212,artist
5435,M,45,2557,tradesman/craftsman
5440,F,45,37923,artist
5447,M,45,60626,artist
5448,M,45,60626,unemployed
5481,M,45,55449,programmer
5484,M,45,21742,technician/engineer
5490,M,45,80907,technician/engineer
5534,M,45,30102,self-employed
5538,M,45,55102,programmer
5556,M,45,92103,doctor/health care
5564,M,45,2446,writer
5590,F,45,94117,programmer
5721,M,45,90046,lawyer
5737,M,45,93555,scientist
5769,M,45,5602,sales/marketing
5846,M,45,78204,self-employed
5857,F,45,43229,artist
5867,F,45,91306,clerical/admin
5892,M,45,10920,artist
5904,F,45,954025,programmer
5910,F,45,10033,writer
5939,F,45,77040,scientist
5947,F,45,97215,self-employed
5954,M,45,70802,lawyer
5958,M,45,94301,sales/marketing
5969,M,45,77706,retired
6000,M,45,30075,technician/engineer
6003,F,45,78722,technician/engineer
40,M,45,10543,other or not specified
72,F,45,55122,other or not specified
79,F,45,98103,other or not specified
95,M,45,98201,other or not specified
159,F,45,37922,other or not specified
185,M,45,14468,other or not specified
816,M,45,92108,other or not specified
831,F,45,20874,other or not specified
1026,F,45,19130,other or not specified
1061,M,45,46060,other or not specified
1190,M,45,98031,other or not specified
1310,M,45,92866,other or not specified
1331,M,45,12065,other or not specified
1357,M,45,34116,other or not specified
1455,F,45,92126,other or not specified
1461,F,45,94115,other or not specified
1540,M,45,97214,other or not specified
1625,M,45,4330,other or not specified
1654,F,45,94114,other or not specified
1657,F,45,10022,other or not specified
1745,M,45,94114,other or not specified
1766,F,45,94566,other or not specified
1782,M,45,23454,other or not specified
2013,M,45,60543,other or not specified
2044,F,45,49408,other or not specified
2130,M,45,3060,other or not specified
2229,M,45,61821,other or not specified
2269,F,45,11217,other or not specified
2309,F,45,8901,other or not specified
2312,M,45,13131,other or not specified
2477,M,45,42420,other or not specified
2569,M,45,45248,other or not specified
2669,M,45,24541,other or not specified
3210,F,45,2115,other or not specified
3458,M,45,2131,other or not specified
3566,M,45,53818,other or not specified
3589,F,45,80010,other or not specified
3616,M,45,33759,other or not specified
3666,M,45,68144,other or not specified
3919,M,45,73702,other or not specified
3949,M,45,44266,other or not specified
3981,F,45,97701,other or not specified
3998,M,45,74354,other or not specified
4064,M,45,20851,other or not specified
4161,M,45,90404,other or not specified
4276,F,45,96821,other or not specified
4348,M,45,30189,other or not specified
4421,M,45,90024,other or not specified
4494,M,45,33460,other or not specified
4584,F,45,11372,other or not specified
4651,F,45,10036,other or not specified
4709,M,45,6804,other or not specified
4749,M,45,23462,other or not specified
4917,M,45,27312,other or not specified
4927,M,45,97520,other or not specified
4954,M,45,92679,other or not specified
5014,M,45,92626,other or not specified
5107,F,45,8081,other or not specified
5125,M,45,10016,other or not specified
5356,M,45,78703,other or not specified
5594,F,45,55419,other or not specified
5600,F,45,12833-2000,other or not specified
5820,M,45,43615,other or not specified
5960,F,45,70460,other or not specified
5961,F,45,78757,other or not specified
6039,F,45,1060,other or not specified
4,M,45,2460,executive/managerial
103,M,45,92104,executive/managerial
156,F,45,14519,executive/managerial
481,M,45,55115,executive/managerial
909,M,45,92831,executive/managerial
945,M,45,49345,executive/managerial
1028,F,45,3848,executive/managerial
1037,M,45,2081,executive/managerial
1082,M,45,48170,executive/managerial
1103,F,45,60605,executive/managerial
1157,M,45,30253,executive/managerial
1188,M,45,72212,executive/managerial
1225,M,45,61081,executive/managerial
1258,M,45,20879,executive/managerial
1274,M,45,37343,executive/managerial
1317,M,45,98028,executive/managerial
1378,F,45,21044,executive/managerial
1586,M,45,77351,executive/managerial
1615,F,45,10022,executive/managerial
1633,F,45,99701,executive/managerial
1874,M,45,95076,executive/managerial
1916,M,45,90405,executive/managerial
1960,M,45,55555,executive/managerial
2071,M,45,1605,executive/managerial
2206,M,45,11201,executive/managerial
2264,F,45,37877,executive/managerial
2330,M,45,48103,executive/managerial
2372,F,45,1602,executive/managerial
2373,M,45,94109,executive/managerial
2416,M,45,1531,executive/managerial
2452,M,45,1545,executive/managerial
2487,M,45,55438,executive/managerial
2531,F,45,52003,executive/managerial
2610,M,45,48322,executive/managerial
2650,M,45,75080,executive/managerial
2685,M,45,2116,executive/managerial
2766,M,45,55016,executive/managerial
2862,M,45,55066,executive/managerial
2980,M,45,91766,executive/managerial
3201,M,45,35216,executive/managerial
3326,M,45,64138,executive/managerial
3421,M,45,94501,executive/managerial
3483,F,45,30260,executive/managerial
3548,M,45,92965,executive/managerial
3668,F,45,33324,executive/managerial
3705,M,45,30076,executive/managerial
3720,M,45,43065,executive/managerial
3738,M,45,01904-1355,executive/managerial
3939,M,45,91405,executive/managerial
3958,M,45,46112,executive/managerial
4110,F,45,41722,executive/managerial
4121,M,45,8876,executive/managerial
4131,M,45,97720,executive/managerial
4170,M,45,53713,executive/managerial
4176,M,45,19008,executive/managerial
4200,M,45,10543,executive/managerial
4251,M,45,60139,executive/managerial
4270,M,45,13211,executive/managerial
4278,F,45,9094,executive/managerial
4306,M,45,67301,executive/managerial
4321,M,45,80525,executive/managerial
4510,M,45,92503,executive/managerial
4664,F,45,77006,executive/managerial
4844,M,45,3840,executive/managerial
5078,M,45,19067,executive/managerial
5189,F,45,80304,executive/managerial
5389,M,45,1905,executive/managerial
5504,M,45,85287-2702,executive/managerial
5507,M,45,44325,executive/managerial
5542,M,45,11576,executive/managerial
5580,M,45,1581,executive/managerial
5838,F,45,2038,executive/managerial
5854,M,45,33135,executive/managerial
6032,M,45,55108,executive/managerial
13,M,45,93304,academic/educator
35,M,45,2482,academic/educator
78,F,45,98029,academic/educator
88,F,45,2476,academic/educator
183,F,45,55407,academic/educator
187,F,45,94061,academic/educator
230,M,45,43210,academic/educator
411,F,45,43214,academic/educator
450,M,45,24523,academic/educator
564,M,45,49419,academic/educator
661,M,45,13114,academic/educator
918,F,45,91901,academic/educator
933,M,45,49419,academic/educator
972,M,45,2138,academic/educator
1376,F,45,32750,academic/educator
1382,F,45,92100,academic/educator
1477,F,45,90601,academic/educator
1533,M,45,71711,academic/educator
1607,M,45,2135,academic/educator
1786,M,45,85721,academic/educator
1871,F,45,46774,academic/educator
1891,M,45,91335,academic/educator
2038,F,45,33301,academic/educator
2128,F,45,46737,academic/educator
2222,F,45,13088,academic/educator
2230,F,45,60302,academic/educator
2291,M,45,13214,academic/educator
2343,F,45,1604,academic/educator
2408,F,45,1609,academic/educator
2417,M,45,53045,academic/educator
2544,M,45,52001,academic/educator
2580,F,45,12538,academic/educator
2701,M,45,60115,academic/educator
3045,M,45,90631,academic/educator
3119,M,45,37027,academic/educator
3419,M,45,16801,academic/educator
3428,M,45,47933,academic/educator
3430,F,45,15208,academic/educator
3435,M,45,48867,academic/educator
3529,F,45,97361,academic/educator
3877,M,45,33705,academic/educator
3945,F,45,96778,academic/educator
3952,F,45,12449,academic/educator
3959,F,45,3768,academic/educator
4197,F,45,18042,academic/educator
4224,F,45,48198,academic/educator
4264,M,45,60102,academic/educator
4274,F,45,4258,academic/educator
4476,M,45,50588,academic/educator
4522,M,45,81004,academic/educator
4537,F,45,1379,academic/educator
4593,F,45,43202,academic/educator
4614,F,45,10469,academic/educator
4773,M,45,22314,academic/educator
4782,M,45,78212,academic/educator
4838,M,45,48309,academic/educator
4872,M,45,3909,academic/educator
4905,F,45,60417,academic/educator
4929,M,45,63105,academic/educator
5024,F,45,14618,academic/educator
5056,M,45,16673,academic/educator
5174,M,45,45208,academic/educator
5245,F,45,27615,academic/educator
5265,M,45,97405,academic/educator
5291,M,45,44406,academic/educator
5351,F,45,85259,academic/educator
5409,M,45,60091,academic/educator
5430,F,45,26505,academic/educator
5511,M,45,92407,academic/educator
5520,M,45,18901,academic/educator
5582,M,45,50011,academic/educator
5616,M,45,8840,academic/educator
5783,F,45,92106,academic/educator
5928,M,45,14760,academic/educator
5942,M,45,1867,academic/educator
5943,F,45,19806,academic/educator
5952,F,45,78231,academic/educator
6014,M,45,80634,academic/educator
6016,M,45,37209,academic/educator
6037,F,45,76006,academic/educator
238,F,50,90291,executive/managerial
244,M,50,19072,executive/managerial
280,M,50,19118,executive/managerial
339,M,50,80207,executive/managerial
348,M,50,55110,executive/managerial
461,M,50,55075,executive/managerial
493,M,50,55016,executive/managerial
523,M,50,55105,executive/managerial
612,M,50,95020,executive/managerial
654,M,50,75023,executive/managerial
797,F,50,20175,executive/managerial
955,F,50,94941,executive/managerial
1009,M,50,48315,executive/managerial
1143,M,50,94024,executive/managerial
1206,F,50,33764,executive/managerial
1287,F,50,94611,executive/managerial
1334,M,50,10805,executive/managerial
1349,M,50,13088,executive/managerial
1363,M,50,1915,executive/managerial
1410,M,50,94404,executive/managerial
1490,M,50,90505,executive/managerial
1575,F,50,94949,executive/managerial
1591,M,50,26501,executive/managerial
1814,M,50,10014,executive/managerial
1867,M,50,95008,executive/managerial
1901,M,50,94024,executive/managerial
1925,M,50,92886,executive/managerial
1967,M,50,92116,executive/managerial
2088,M,50,60618,executive/managerial
2279,M,50,8816,executive/managerial
2365,M,50,13203,executive/managerial
2375,F,50,13027,executive/managerial
2420,M,50,37938,executive/managerial
2459,M,50,44313,executive/managerial
2550,M,50,37931,executive/managerial
2578,M,50,94107,executive/managerial
2592,M,50,80004-4448,executive/managerial
2596,M,50,48152,executive/managerial
2606,M,50,34285,executive/managerial
2729,M,50,17402,executive/managerial
2765,M,50,2420,executive/managerial
2822,M,50,10003,executive/managerial
3183,M,50,60510,executive/managerial
3576,M,50,68046,executive/managerial
3629,F,50,10022,executive/managerial
3810,M,50,20016,executive/managerial
3994,M,50,43081,executive/managerial
4105,M,50,34243,executive/managerial
4147,F,50,2889,executive/managerial
4184,M,50,32114,executive/managerial
4188,M,50,74137,executive/managerial
4239,M,50,52402,executive/managerial
4242,M,50,78704,executive/managerial
4284,M,50,40601,executive/managerial
4369,M,50,30306,executive/managerial
4463,M,50,7405,executive/managerial
4498,M,50,76054,executive/managerial
4500,M,50,76054,executive/managerial
4505,M,50,39648,executive/managerial
4519,M,50,38135,executive/managerial
4792,F,50,94123,executive/managerial
4907,F,50,55082,executive/managerial
5051,F,50,11771,executive/managerial
5057,M,50,84093,executive/managerial
5093,M,50,19047,executive/managerial
5098,M,50,19380,executive/managerial
5105,M,50,18977,executive/managerial
5120,M,50,80302,executive/managerial
5128,M,50,94709,executive/managerial
5201,M,50,95376,executive/managerial
5325,F,50,86001,executive/managerial
5405,F,50,12866,executive/managerial
5422,M,50,94114,executive/managerial
5441,M,50,95762,executive/managerial
5552,M,50,23233,executive/managerial
5603,M,50,2461,executive/managerial
5713,F,50,91362,executive/managerial
5855,M,50,19462,executive/managerial
5876,M,50,30066,executive/managerial
5926,F,50,65712,executive/managerial
17,M,50,95350,academic/educator
54,M,50,56723,academic/educator
59,F,50,55413,academic/educator
60,M,50,72118,academic/educator
177,M,50,54016,academic/educator
332,M,50,55109,academic/educator
593,F,50,91711,academic/educator
771,F,50,75087,academic/educator
872,M,50,20815,academic/educator
895,M,50,34683,academic/educator
908,F,50,92103,academic/educator
1107,F,50,2324,academic/educator
1167,F,50,55126,academic/educator
1179,M,50,91030,academic/educator
1212,F,50,60089,academic/educator
1227,M,50,90027,academic/educator
1282,M,50,98541,academic/educator
1374,M,50,91403,academic/educator
1564,M,50,1096,academic/educator
1707,M,50,95070,academic/educator
1748,M,50,4240,academic/educator
2001,M,50,48197,academic/educator
2019,M,50,27705,academic/educator
2135,M,50,1778,academic/educator
2289,F,50,52002,academic/educator
2320,F,50,6043,academic/educator
2370,M,50,13215,academic/educator
2460,F,50,36067,academic/educator
2468,M,50,44240,academic/educator
2478,M,50,37922,academic/educator
2496,M,50,37932,academic/educator
2631,F,50,14850,academic/educator
2921,M,50,53221,academic/educator
2942,F,50,93103,academic/educator
2991,M,50,48105,academic/educator
3072,M,50,55126,academic/educator
3186,M,50,92122,academic/educator
3477,F,50,10024,academic/educator
3634,M,50,88001,academic/educator
3635,M,50,60062,academic/educator
3682,F,50,10706,academic/educator
3687,F,50,62221,academic/educator
4119,M,50,39401,academic/educator
4145,F,50,78681,academic/educator
4302,M,50,45385,academic/educator
4464,F,50,62052,academic/educator
4583,M,50,48371,academic/educator
4644,M,50,19481,academic/educator
4714,M,50,55405,academic/educator
4734,M,50,93105,academic/educator
4746,M,50,19087-3622,academic/educator
4981,M,50,55406,academic/educator
5130,F,50,33149,academic/educator
5209,M,50,46077,academic/educator
5344,F,50,98177,academic/educator
5392,M,50,98112,academic/educator
5395,M,50,13224,academic/educator
5446,F,50,65203,academic/educator
5498,F,50,62901,academic/educator
5528,M,50,45840,academic/educator
5559,M,50,77706,academic/educator
5577,M,50,12970,academic/educator
5609,F,50,30602,academic/educator
5633,M,50,98262,academic/educator
5653,M,50,74105,academic/educator
5758,F,50,29642,academic/educator
5806,F,50,8826,academic/educator
5861,F,50,98499,academic/educator
5864,F,50,28043,academic/educator
5917,F,50,94550,academic/educator
6,F,50,55117,homemaker
67,F,50,60181,customer service
168,F,50,46970,other or not specified
171,F,50,55441,technician/engineer
312,F,50,22207,artist
319,F,50,33436,doctor/health care
325,F,50,55112,clerical/admin
446,F,50,55042,other or not specified
568,F,50,19716,technician/engineer
657,F,50,34691,retired
689,F,50,48103,other or not specified
697,F,50,97330,doctor/health care
841,F,50,92119,sales/marketing
893,F,50,85016,doctor/health care
910,F,50,98226,other or not specified
942,F,50,85716,doctor/health care
1043,F,50,87004,lawyer
1111,F,50,44319,self-employed
1156,F,50,33334,artist
1180,F,50,95503,writer
1294,F,50,11217,writer
1336,F,50,95051,writer
1371,F,50,60657,artist
1387,F,50,94702,retired
1436,F,50,97005,doctor/health care
1479,F,50,94501,artist
1631,F,50,94514,other or not specified
1717,F,50,30307,doctor/health care
1883,F,50,94521,other or not specified
1897,F,50,94530,artist
1959,F,50,53092,retired
1961,F,50,91911,clerical/admin
1963,F,50,91941,homemaker
1998,F,50,24018,homemaker
2049,F,50,13210,other or not specified
2072,F,50,21133,programmer
2139,F,50,33615,clerical/admin
2141,F,50,48706,self-employed
2159,F,50,60618,sales/marketing
2170,F,50,99114,self-employed
2220,F,50,95451-9554,clerical/admin
2253,F,50,46815,other or not specified
2266,F,50,48118,artist
2313,F,50,48103-4711,doctor/health care
2356,F,50,13207,self-employed
2422,F,50,2865,homemaker
2482,F,50,37772,clerical/admin
2497,F,50,37922,sales/marketing
2534,F,50,37922,doctor/health care
2597,F,50,95616,other or not specified
2609,F,50,55391,programmer
2697,F,50,87031,technician/engineer
2715,F,50,96822,college/grad student
2716,F,50,96825,college/grad student
2738,F,50,22181,artist
2753,F,50,27516,writer
2878,F,50,88005,writer
2884,F,50,53222,clerical/admin
3039,F,50,33611,clerical/admin
3049,F,50,2421,other or not specified
3083,F,50,97403,other or not specified
3143,F,50,90272,self-employed
3171,F,50,10128,clerical/admin
3215,F,50,55447,retired
3241,F,50,20004,other or not specified
3292,F,50,79410,doctor/health care
3755,F,50,8810,sales/marketing
3765,F,50,34744,clerical/admin
3836,F,50,84770,farmer
3979,F,50,59072,homemaker
4159,F,50,1450,homemaker
4178,F,50,8033,self-employed
4231,F,50,20706,tradesman/craftsman
4250,F,50,33313,other or not specified
4322,F,50,75605,doctor/health care
4365,F,50,46350,self-employed
4418,F,50,2139,other or not specified
4467,F,50,15333,doctor/health care
4645,F,50,48094,doctor/health care
4759,F,50,4259,other or not specified
4781,F,50,4086,doctor/health care
4809,F,50,20902,college/grad student
4815,F,50,4849,tradesman/craftsman
4839,F,50,95014,doctor/health care
4854,F,50,3851,retired
4912,F,50,98115,writer
4940,F,50,94102,lawyer
4943,F,50,55401,other or not specified
4968,F,50,95404,writer
5080,F,50,95472,programmer
5144,F,50,66762,other or not specified
5169,F,50,53562,college/grad student
5238,F,50,7462,self-employed
5340,F,50,95032,clerical/admin
5349,F,50,97424,artist
5361,F,50,92026,self-employed
5423,F,50,60714,customer service
5516,F,50,98257,self-employed
5533,F,50,10025,artist
5549,F,50,76034,homemaker
5584,F,50,10016,other or not specified
5764,F,50,77098,programmer
5993,F,50,50010,writer
148,M,50,57747,technician/engineer
154,M,50,94530,writer
240,M,50,55113,technician/engineer
270,M,50,55414,sales/marketing
287,M,50,94706,retired
296,M,50,89432,customer service
307,M,50,90027,self-employed
326,M,50,25302,lawyer
366,M,50,55126,scientist
367,M,50,55421,programmer
433,M,50,55115,doctor/health care
452,M,50,55117,technician/engineer
458,M,50,55405-2546,self-employed
478,M,50,55113,self-employed
552,M,50,23456,tradesman/craftsman
571,M,50,95401,customer service
581,M,50,73543,sales/marketing
599,M,50,53711,doctor/health care
615,M,50,32951,technician/engineer
627,M,50,97210,artist
677,M,50,94122,artist
700,M,50,14650,technician/engineer
724,M,50,90266,retired
794,M,50,10543,writer
796,M,50,98237,doctor/health care
811,M,50,94043,other or not specified
838,M,50,92661,technician/engineer
868,M,50,01702-7224,technician/engineer
911,M,50,98226,other or not specified
917,M,50,92117,doctor/health care
924,M,50,98642,technician/engineer
949,M,50,96753,technician/engineer
953,M,50,97030,writer
959,M,50,44622,lawyer
968,M,50,94530,programmer
984,M,50,92129,self-employed
988,M,50,48823,lawyer
989,M,50,20706,other or not specified
1002,M,50,7043,lawyer
1007,M,50,1960,programmer
1032,M,50,19425,self-employed
1062,M,50,59457,unemployed
1071,M,50,13045,self-employed
1093,M,50,60504,sales/marketing
1118,M,50,2718,retired
1123,M,50,91789,other or not specified
1135,M,50,98201,retired
1145,M,50,92103,clerical/admin
1192,M,50,98103,self-employed
1199,M,50,77459,retired
1207,M,50,43617,other or not specified
1213,M,50,91505,other or not specified
1224,M,50,2125,retired
1250,M,50,10573,other or not specified
1268,M,50,10028,artist
1275,M,50,39567,technician/engineer
1316,M,50,50310,artist
1404,M,50,91360,self-employed
1437,M,50,89102,clerical/admin
1463,M,50,92612-3417,self-employed
1465,M,50,93003,self-employed
1497,M,50,80220,customer service
1505,M,50,90041,lawyer
1534,M,50,12184,programmer
1618,M,50,44139,other or not specified
1619,M,50,48843,clerical/admin
1623,M,50,7746,scientist
1642,M,50,62002,retired
1648,M,50,85202,sales/marketing
1667,M,50,98516,self-employed
1750,M,50,10128,customer service
1796,M,50,20852,lawyer
1810,M,50,90210,retired
1853,M,50,90803,other or not specified
1861,M,50,92129,self-employed
1862,M,50,95129,sales/marketing
1868,M,50,92346,lawyer
1872,M,50,92106,writer
1885,M,50,94611,technician/engineer
1890,M,50,94702,doctor/health care
1915,M,50,1938,retired
1970,M,50,89052,retired
1986,M,50,91977,retired
1989,M,50,2090,doctor/health care
2007,M,50,80442,self-employed
2026,M,50,49277,self-employed
2032,M,50,44614,sales/marketing
2039,M,50,60060,self-employed
2048,M,50,49456,doctor/health care
2055,M,50,49008,lawyer
2067,M,50,6430,self-employed
2110,M,50,46802,lawyer
2173,M,50,87502,retired
2174,M,50,87505,programmer
2227,M,50,60016,sales/marketing
2231,M,50,85726,lawyer
2271,M,50,13210,sales/marketing
2278,M,50,1536,technician/engineer
2282,M,50,32117,artist
2292,M,50,13039,scientist
2302,M,50,48104,programmer
2303,M,50,8055,technician/engineer
2305,M,50,48104,writer
2333,M,50,13035,doctor/health care
2335,M,50,48197,technician/engineer
2348,M,50,6082,programmer
2352,M,50,41076,retired
2360,M,50,13210,doctor/health care
2363,M,50,95823,sales/marketing
2382,M,50,59715,retired
2391,M,50,13126,tradesman/craftsman
2405,M,50,78065,farmer
2440,M,50,1430,technician/engineer
2465,M,50,44333,doctor/health care
2471,M,50,98683,retired
2476,M,50,78703,programmer
2499,M,50,36109,other or not specified
2574,M,50,6511,doctor/health care
2746,M,50,50265-2850,sales/marketing
2754,M,50,60148,programmer
2762,M,50,63131,self-employed
2784,M,50,20007,writer
2795,M,50,33710,retired
2841,M,50,98056,programmer
2869,M,50,7650,technician/engineer
2870,M,50,95472,tradesman/craftsman
2930,M,50,45420,technician/engineer
2961,M,50,91977,technician/engineer
3019,M,50,97330,programmer
3108,M,50,22039,doctor/health care
3169,M,50,23518,other or not specified
3211,M,50,20015,self-employed
3233,M,50,60660,artist
3242,M,50,94089,retired
3252,M,50,76067,other or not specified
3263,M,50,66048,lawyer
3307,M,50,90640,doctor/health care
3329,M,50,72601,tradesman/craftsman
3365,M,50,23059,technician/engineer
3367,M,50,10025,self-employed
3380,M,50,20815,other or not specified
3392,M,50,8108,doctor/health care
3444,M,50,33401,sales/marketing
3476,M,50,44126,other or not specified
3482,M,50,8043,technician/engineer
3511,M,50,88004,other or not specified
3578,M,50,96714,clerical/admin
3619,M,50,97116,self-employed
3632,M,50,33881,lawyer
3718,M,50,7728,technician/engineer
3760,M,50,55128,other or not specified
3762,M,50,11746,doctor/health care
3791,M,50,60516,tradesman/craftsman
3827,M,50,87020,artist
3839,M,50,2651,sales/marketing
3852,M,50,60302,self-employed
3864,M,50,29630,writer
3883,M,50,78411,self-employed
3906,M,50,54409,technician/engineer
3924,M,50,90254,programmer
3963,M,50,30030,writer
3989,M,50,30030,programmer
4004,M,50,21050,other or not specified
4016,M,50,33901,other or not specified
4021,M,50,95236,writer
4037,M,50,80206,self-employed
4038,M,50,11510-2001,doctor/health care
4055,M,50,98826,other or not specified
4061,M,50,32726,doctor/health care
4072,M,50,93111,doctor/health care
4127,M,50,16803,technician/engineer
4136,M,50,60056,self-employed
4153,M,50,16801,technician/engineer
4155,M,50,85712,technician/engineer
4157,M,50,97321,tradesman/craftsman
4169,M,50,66048,other or not specified
4218,M,50,23233,technician/engineer
4228,M,50,20706,tradesman/craftsman
4235,M,50,90029,artist
4245,M,50,44286,programmer
4255,M,50,13041,programmer
4257,M,50,38122,self-employed
4311,M,50,68502,retired
4328,M,50,75650,clerical/admin
4333,M,50,33134,artist
4355,M,50,8028,sales/marketing
4373,M,50,32920,programmer
4395,M,50,43402,doctor/health care
4438,M,50,11947,other or not specified
4442,M,50,94303,scientist
4479,M,50,33015,retired
4497,M,50,29678,other or not specified
4502,M,50,1379,other or not specified
4506,M,50,29464,self-employed
4573,M,50,11963,self-employed
4634,M,50,98119,writer
4677,M,50,5055,doctor/health care
4729,M,50,55347,self-employed
4730,M,50,4102,lawyer
4744,M,50,12740,scientist
4751,M,50,2474,scientist
4820,M,50,4210,lawyer
4878,M,50,94070,college/grad student
4904,M,50,63121,scientist
4906,M,50,49506,technician/engineer
4930,M,50,63033,technician/engineer
4931,M,50,90031,technician/engineer
4944,M,50,14568,technician/engineer
4945,M,50,62234,other or not specified
4966,M,50,55407,sales/marketing
4995,M,50,55419,writer
5012,M,50,48103,scientist
5021,M,50,90504,doctor/health care
5062,M,50,65401,self-employed
5075,M,50,97470,doctor/health care
5100,M,50,193122042,doctor/health care
5123,M,50,34761,programmer
5139,M,50,12866,self-employed
5166,M,50,42420,doctor/health care
5178,M,50,45420,other or not specified
5204,M,50,56342,retired
5250,M,50,1545,doctor/health care
5311,M,50,62025-8000,other or not specified
5461,M,50,94025,other or not specified
5518,M,50,78666,technician/engineer
5531,M,50,9056,technician/engineer
5567,M,50,78704,clerical/admin
5593,M,50,90210,self-employed
5657,M,50,92026,sales/marketing
5680,M,50,94117,writer
5741,M,50,60622,retired
5810,M,50,95070,self-employed
5819,M,50,70808,doctor/health care
5848,M,50,20009,writer
5853,M,50,13903,unemployed
5889,M,50,6033,writer
5902,M,50,77079,self-employed
5916,M,50,48230,writer
5940,M,50,3062,programmer
5967,M,50,73069-5429,self-employed
6002,M,50,43231,other or not specified
6020,M,50,10023,self-employed
6033,M,50,78232,retired
2,M,56,70072,self-employed
31,M,56,6840,executive/managerial
80,M,56,49327,academic/educator
89,F,56,85749,homemaker
124,M,56,91356,executive/managerial
128,M,56,37922,doctor/health care
158,M,56,28754,executive/managerial
178,M,56,53705,technician/engineer
188,M,56,79930,self-employed
251,M,56,55105,technician/engineer
293,M,56,55337-4056,academic/educator
314,F,56,46911,homemaker
315,F,56,55105,academic/educator
322,M,56,55117,technician/engineer
330,M,56,92065,executive/managerial
334,F,56,55113,artist
347,F,56,55305,academic/educator
356,M,56,55101,writer
358,F,56,20815,academic/educator
405,M,56,13077,academic/educator
422,M,56,55104,technician/engineer
440,M,56,32940,academic/educator
444,M,56,55108,other or not specified
485,M,56,55042,executive/managerial
486,M,56,91367,other or not specified
516,F,56,55033,sales/marketing
521,M,56,55105,executive/managerial
538,M,56,95407,self-employed
557,M,56,30030,academic/educator
602,F,56,14612,doctor/health care
635,M,56,33785,technician/engineer
703,F,56,44074,academic/educator
725,M,56,8904,lawyer
759,F,56,89156,clerical/admin
760,M,56,94114,scientist
782,M,56,28223,academic/educator
825,M,56,39532,academic/educator
835,M,56,94952,other or not specified
837,M,56,8540,executive/managerial
873,M,56,19027,doctor/health care
886,F,56,14830,other or not specified
887,F,56,55345,self-employed
901,F,56,92027,other or not specified
902,M,56,45432,other or not specified
922,M,56,48009,self-employed
928,F,56,98199,self-employed
931,F,56,6032,academic/educator
948,M,56,43056,programmer
952,M,56,97478,self-employed
965,M,56,10954,executive/managerial
966,M,56,92262,artist
986,F,56,19004,other or not specified
1016,M,56,60044,self-employed
1038,F,56,20194,scientist
1046,M,56,53404-1230,tradesman/craftsman
1080,M,56,8854,executive/managerial
1083,M,56,27705,other or not specified
1095,F,56,8753,doctor/health care
1108,M,56,93003,academic/educator
1110,F,56,77005,doctor/health care
1121,M,56,78701,executive/managerial
1122,M,56,2632,sales/marketing
1126,M,56,13031,self-employed
1166,M,56,94030,doctor/health care
1170,M,56,10023,clerical/admin
1176,M,56,44256,academic/educator
1178,M,56,48186,other or not specified
1205,F,56,46814,other or not specified
1218,M,56,13207,scientist
1322,M,56,94043,other or not specified
1330,M,56,95117,academic/educator
1337,M,56,97146,technician/engineer
1388,M,56,87107,writer
1398,F,56,94904,self-employed
1431,M,56,91011,doctor/health care
